8.02583	-0.631789	0.311295
8.06554	-0.636742	0.311906
8.02583	-0.631842	0.311613
8.00598	-0.629393	0.311445
8.02585	-0.631853	0.312313
8.02585	-0.631853	0.312313
8.02585	-0.631853	0.312313
8.06555	-0.636771	0.31225
8.02585	-0.631843	0.311986
8.02585	-0.631843	0.311992
8.02584	-0.631824	0.311374
8.04569	-0.634283	0.311341
8.02584	-0.631807	0.311038
8.06551	-0.63675	0.310219
8.02581	-0.631843	0.31007
8.06551	-0.636707	0.309097
8.06551	-0.636707	0.309097
8.02582	-0.631808	0.309774
8.04566	-0.634248	0.309137
8.0258	-0.631807	0.308818
8.02579	-0.631795	0.308151
8.02577	-0.631851	0.307825
8.02576	-0.631824	0.307136
8.04563	-0.634346	0.308667
8.00595	-0.629428	0.310269
8.00594	-0.629385	0.309055
8.02578	-0.631824	0.308629
8.04563	-0.63429	0.308797
8.06548	-0.636742	0.308524
8.06548	-0.636755	0.308971
8.06549	-0.63677	0.309467
8.00594	-0.62938	0.309165
8.02578	-0.631818	0.308873
8.04562	-0.634248	0.307902
8.02575	-0.631839	0.307581
8.00589	-0.629364	0.306823
8.00589	-0.629353	0.306745
8.04558	-0.634294	0.306095
8.06543	-0.636725	0.306231
8.06543	-0.636811	0.306353
8.02572	-0.631881	0.305768
8.02572	-0.631926	0.305291
8.02571	-0.631955	0.30471
8.04556	-0.634431	0.304986
8.02572	-0.631989	0.305388
8.04557	-0.634449	0.305337
8.04556	-0.634473	0.304829
8.02571	-0.632018	0.304808
8.00586	-0.629559	0.30486
8.0257	-0.632006	0.30419
8.0654	-0.636908	0.30376
8.02571	-0.632024	0.304547
8.04555	-0.634436	0.304077
8.04555	-0.634449	0.303815
8.0654	-0.636908	0.30376
8.0654	-0.636883	0.304265
8.02571	-0.631969	0.304293
8.00585	-0.62953	0.303923
8.04556	-0.634423	0.304331
8.0257	-0.632006	0.304193
8.04555	-0.634449	0.303815
8.04554	-0.634414	0.303134
8.04553	-0.634448	0.30289
8.04553	-0.634448	0.302881
8.02565	-0.631985	0.301893
8.02567	-0.631992	0.302329
8.02565	-0.631926	0.301331
8.02566	-0.631936	0.301526
8.02568	-0.631927	0.302252
8.04552	-0.634386	0.302193
8.04552	-0.634386	0.302193
8.06537	-0.636845	0.302133
8.04552	-0.634386	0.302193
8.02567	-0.631932	0.302145
8.02567	-0.631953	0.301591
8.06536	-0.636873	0.30155
8.02567	-0.631898	0.301313
8.06535	-0.636848	0.300724
8.02567	-0.631953	0.301601
8.02566	-0.631945	0.301322
8.0455	-0.634386	0.30067
8.0455	-0.634386	0.30067
8.00581	-0.629468	0.300796
8.0455	-0.634386	0.30067
8.06535	-0.636845	0.300607
8.02565	-0.631927	0.300733
8.02565	-0.631927	0.300733
8.02566	-0.631933	0.30093
8.00581	-0.629468	0.300796
8.06537	-0.63686	0.301819
8.0455	-0.634386	0.30067
8.02565	-0.631927	0.300733
8.02565	-0.631927	0.300733
8.02565	-0.631927	0.300733
8.0455	-0.634386	0.300493
8.02564	-0.631906	0.299956
8.04549	-0.634357	0.300327
8.02565	-0.631806	0.300277
8.06537	-0.636736	0.301751
8.02567	-0.631818	0.301875
8.04553	-0.634291	0.301825
8.04552	-0.634283	0.301553
8.02569	-0.631859	0.302293
8.02567	-0.63183	0.301354
8.04554	-0.634289	0.302217
8.06539	-0.636734	0.301884
8.04551	-0.634318	0.300112
8.04552	-0.634289	0.300694
8.04551	-0.634315	0.300048
8.06535	-0.636742	0.299365
8.06536	-0.636746	0.300121
8.06535	-0.636747	0.299456
8.04552	-0.634289	0.300694
8.02566	-0.6318	0.299986
8.00582	-0.629357	0.300173
8.02566	-0.631799	0.300083
8.02566	-0.631859	0.300175
8.06535	-0.636743	0.29945
8.02567	-0.631842	0.300513
8.04552	-0.634288	0.300532
8.02567	-0.631813	0.300422
8.04552	-0.634302	0.300424
8.06535	-0.636733	0.299548
8.02565	-0.631824	0.299496
8.06535	-0.636742	0.299365
8.04551	-0.634278	0.300049
8.06535	-0.63675	0.299513
8.06535	-0.636736	0.299483
8.02567	-0.631853	0.30029
8.02566	-0.631805	0.299875
8.00582	-0.629337	0.300143
8.06536	-0.636713	0.299948
8.06537	-0.636749	0.30061
8.04552	-0.634303	0.300419
8.06535	-0.636742	0.299365
8.02567	-0.631828	0.30029
8.02566	-0.631807	0.299839
8.02567	-0.63181	0.300364
8.06536	-0.636745	0.300059
8.04551	-0.634267	0.299764
8.04551	-0.634304	0.29984
8.06535	-0.636742	0.299365
8.06535	-0.636742	0.299365
8.02564	-0.631853	0.298916
8.04547	-0.634375	0.298024
8.06529	-0.636835	0.296666
8.04543	-0.634381	0.295916
8.04542	-0.634411	0.295971
8.00572	-0.629495	0.296301
8.02556	-0.631983	0.295749
8.02553	-0.631984	0.294847
8.0057	-0.629497	0.295507
8.02552	-0.631947	0.294225
8.02552	-0.631956	0.294507
8.04536	-0.63438	0.293742
8.02549	-0.631921	0.292908
8.04532	-0.634351	0.291877
8.04531	-0.634363	0.291062
8.02545	-0.63194	0.291115
8.04528	-0.634352	0.289823
8.02542	-0.631898	0.289548
8.00558	-0.629427	0.289889
8.06512	-0.636804	0.289591
8.04529	-0.63438	0.290371
8.04529	-0.63438	0.290371
8.06514	-0.636839	0.290275
8.06514	-0.636839	0.290275
8.02544	-0.631921	0.290468
8.06514	-0.63684	0.290304
8.02544	-0.631928	0.290691
8.06514	-0.636839	0.290275
8.02544	-0.631921	0.290468
8.02544	-0.631921	0.290468
8.02545	-0.631937	0.290989
8.06514	-0.636839	0.290275
8.00559	-0.629462	0.290565
8.04529	-0.63438	0.290371
8.02545	-0.631936	0.290954
8.06514	-0.636839	0.290275
8.02544	-0.631921	0.290468
8.00559	-0.629462	0.290565
8.06514	-0.636839	0.290275
8.06514	-0.636839	0.290275
8.02545	-0.631939	0.29105
8.02545	-0.631947	0.291326
8.04529	-0.63438	0.290371
8.02544	-0.631921	0.290468
8.04529	-0.63438	0.290371
8.04529	-0.63438	0.290371
8.04529	-0.63438	0.290371
8.02544	-0.631921	0.290468
8.02543	-0.631895	0.289954
8.00558	-0.629431	0.289866
8.04521	-0.634368	0.286922
8.02535	-0.631904	0.285949
8.02534	-0.631903	0.28577
8.06501	-0.636878	0.284382
8.04517	-0.634426	0.284565
8.02533	-0.631983	0.285209
8.02531	-0.631983	0.284289
8.06498	-0.636895	0.282793
8.02522	-0.63196	0.28071
8.02521	-0.631994	0.280685
8.04503	-0.634469	0.27985
8.04503	-0.63447	0.28005
8.04503	-0.63447	0.28005
8.00534	-0.62954	0.280399
8.02518	-0.632005	0.279843
8.04503	-0.634464	0.279711
8.02518	-0.632005	0.279843
8.02518	-0.632005	0.279843
8.06488	-0.636923	0.279579
8.00533	-0.629546	0.279974
8.06488	-0.636923	0.279579
8.04502	-0.634424	0.279155
8.02518	-0.632005	0.279843
8.00533	-0.629546	0.279974
8.06488	-0.636923	0.279579
8.02518	-0.632005	0.279843
8.06488	-0.636923	0.279579
8.06489	-0.636898	0.280096
8.04504	-0.634436	0.280293
8.04502	-0.634445	0.27922
8.04501	-0.634524	0.279447
8.02514	-0.632051	0.278758
8.02499	-0.632101	0.272656
8.06457	-0.637074	0.268429
8.04469	-0.634554	0.266943
8.0248	-0.632055	0.265179
8.0248	-0.632055	0.265179
8.06449	-0.636976	0.264799
8.02481	-0.632026	0.26576
8.0248	-0.632055	0.265179
8.04465	-0.634503	0.265221
8.0248	-0.632055	0.265179
8.0248	-0.632055	0.265179
8.04465	-0.634514	0.264999
8.0645	-0.636967	0.264936
8.04465	-0.6345	0.26528
8.0248	-0.632055	0.265179
8.0248	-0.632055	0.265179
8.02481	-0.632032	0.265644
8.0248	-0.632055	0.265179
8.04465	-0.634514	0.264999
8.0645	-0.636973	0.264819
8.0645	-0.636973	0.264819
8.02477	-0.631992	0.263562
8.0446	-0.634425	0.262852
8.06439	-0.636798	0.260714
8.04451	-0.634308	0.259563
8.02463	-0.631827	0.259271
8.00476	-0.629509	0.260362
8.06427	-0.636894	0.258615
8.02449	-0.631945	0.255598
8.00466	-0.629452	0.256057
8.02452	-0.63194	0.256778
8.02451	-0.631974	0.256536
8.02451	-0.631974	0.256536
8.02451	-0.631974	0.256536
8.04436	-0.634433	0.256321
8.02451	-0.631974	0.256536
8.02452	-0.631953	0.256682
8.00466	-0.629515	0.256752
8.06421	-0.636883	0.25617
8.02452	-0.63194	0.256778
8.02451	-0.631911	0.25584
8.02449	-0.631882	0.254901
8.00455	-0.629486	0.251483
8.04418	-0.634403	0.249182
8.02425	-0.631941	0.247652
8.02409	-0.631809	0.242533
8.06376	-0.636689	0.241272
8.02408	-0.631778	0.241943
8.00419	-0.629384	0.24063
8.02404	-0.63186	0.240596
8.0439	-0.63431	0.240819
8.06373	-0.636747	0.240106
8.06373	-0.636747	0.240106
8.06373	-0.636747	0.240106
8.04389	-0.634288	0.240375
8.02404	-0.631829	0.240644
8.04389	-0.634288	0.240375
8.02404	-0.631829	0.240644
8.06373	-0.636747	0.240106
8.02404	-0.631829	0.240644
8.02406	-0.631858	0.241224
8.06374	-0.636778	0.240064
8.02403	-0.631857	0.240063
8.06372	-0.636775	0.239524
8.02403	-0.631854	0.240201
8.0437	-0.634373	0.234934
8.02384	-0.632051	0.235771
8.04351	-0.634425	0.229926
8.06334	-0.636994	0.23036
8.06333	-0.636946	0.229957
8.06332	-0.63695	0.229879
8.06333	-0.636946	0.229957
8.02363	-0.632028	0.230569
8.00379	-0.629577	0.230818
8.00377	-0.629596	0.230313
8.02363	-0.632028	0.230569
8.04348	-0.634487	0.230263
8.02363	-0.632028	0.230569
8.06333	-0.636946	0.229957
8.02363	-0.632028	0.230569
8.00379	-0.629569	0.230876
8.02363	-0.632028	0.230567
8.0434	-0.634456	0.227768
8.02335	-0.632055	0.221953
8.043	-0.634451	0.2167
8.02316	-0.632072	0.217249
8.06285	-0.636979	0.216788
8.06285	-0.636979	0.216788
8.06284	-0.636967	0.216398
8.06284	-0.637007	0.216209
8.00332	-0.629602	0.217837
8.06285	-0.636979	0.216788
8.02315	-0.632039	0.21678
8.06285	-0.636979	0.216788
8.00331	-0.629618	0.217498
8.06285	-0.636979	0.216788
8.06284	-0.637003	0.216291
8.06284	-0.636965	0.21632
8.02308	-0.631882	0.214938
8.04274	-0.634316	0.209319
8.02284	-0.631967	0.207689
8.02271	-0.631978	0.205665
8.04252	-0.634438	0.20461
8.02267	-0.631933	0.204364
8.02271	-0.631979	0.205637
8.02266	-0.63192	0.204157
8.02268	-0.631945	0.204974
8.02268	-0.631945	0.204974
8.04251	-0.634385	0.203956
8.02267	-0.631929	0.20446
8.06237	-0.636863	0.204188
8.06237	-0.636863	0.204188
8.06237	-0.636869	0.203925
8.0225	-0.631977	0.200029
8.02237	-0.631838	0.197048
8.06178	-0.636777	0.188907
8.06185	-0.636809	0.191053
8.02211	-0.631881	0.190531
8.06178	-0.636827	0.189055
8.06178	-0.636827	0.189055
8.02209	-0.631909	0.189938
8.0221	-0.631894	0.190256
8.04196	-0.634348	0.190252
8.04195	-0.63435	0.189872
8.06182	-0.636832	0.190108
8.02209	-0.631909	0.189938
8.02211	-0.631881	0.190519
8.0618	-0.636799	0.189637
8.02211	-0.631881	0.190519
8.0618	-0.636799	0.189637
8.06192	-0.636907	0.194675
8.06175	-0.636849	0.190381
8.06173	-0.636869	0.189729
8.06165	-0.637004	0.188604
8.0218	-0.631961	0.18475
8.06148	-0.63689	0.183873
8.06151	-0.636917	0.184658
8.06149	-0.636884	0.184004
8.02181	-0.63197	0.185009
8.0218	-0.631966	0.18493
8.06149	-0.636884	0.184004
8.04165	-0.634425	0.184467
8.06149	-0.636884	0.184004
8.04165	-0.634425	0.184467
8.06149	-0.636884	0.184004
8.04165	-0.634425	0.184467
8.0218	-0.631966	0.18493
8.06149	-0.636884	0.184004
8.0218	-0.631966	0.18493
8.06151	-0.636914	0.184606
8.06149	-0.636884	0.184004
8.0218	-0.631966	0.18493
8.04163	-0.634436	0.184226
8.06131	-0.636939	0.180069
8.0611	-0.636814	0.174949
8.02158	-0.631969	0.180303
8.06116	-0.636974	0.177969
8.06112	-0.636946	0.176686
8.02147	-0.632048	0.178445
8.04131	-0.634465	0.177675
8.02148	-0.632028	0.178586
8.02148	-0.632031	0.178562
8.06115	-0.63698	0.17737
8.06115	-0.63698	0.17737
8.02147	-0.632056	0.17839
8.06115	-0.63698	0.17737
8.06115	-0.63698	0.17737
8.04131	-0.634521	0.177857
8.06115	-0.63698	0.17737
8.06113	-0.636963	0.177037
8.02143	-0.632028	0.177666
8.06112	-0.636946	0.176686
8.02143	-0.632028	0.177666
8.0214	-0.632084	0.177104
8.02127	-0.632067	0.173954
8.02115	-0.631924	0.170754
8.06066	-0.63682	0.165908
8.06056	-0.636697	0.163876
8.06049	-0.636742	0.162686
8.02068	-0.631963	0.161371
8.02064	-0.631923	0.160195
8.06031	-0.636876	0.159016
8.02063	-0.631962	0.160192
8.02063	-0.631958	0.160113
8.02065	-0.631982	0.160589
8.06028	-0.636848	0.158091
8.04047	-0.634417	0.159564
8.02063	-0.631958	0.160113
8.04047	-0.634417	0.159543
8.06031	-0.636876	0.159016
8.06032	-0.63689	0.159293
8.02063	-0.631958	0.160113
8.06031	-0.636876	0.159016
8.06029	-0.636859	0.158479
8.06028	-0.636847	0.158073
8.02061	-0.631939	0.159949
8.02067	-0.631874	0.161767
8.02071	-0.631813	0.162539
8.05998	-0.636806	0.153014
8.02016	-0.631847	0.151898
8.05997	-0.636721	0.153498
8.02025	-0.631888	0.153236
8.02021	-0.631827	0.152808
8.04009	-0.634352	0.153
8.09959	-0.641754	0.150776
8.04009	-0.634352	0.153
8.02024	-0.631908	0.153283
8.02025	-0.631893	0.153575
8.02025	-0.631893	0.153575
8.05991	-0.636832	0.152004
8.0202	-0.631887	0.15232
8.05992	-0.636824	0.152159
8.02024	-0.631907	0.153289
8.05992	-0.636829	0.152064
8.02025	-0.631893	0.153575
8.05993	-0.636811	0.152426
8.02025	-0.631893	0.153575
8.05993	-0.636811	0.152426
8.0202	-0.631879	0.152752
8.04	-0.634318	0.151396
8.05962	-0.636602	0.145873
8.01982	-0.6318	0.14376
8.05959	-0.63669	0.145387
8.01988	-0.632053	0.146953
8.05933	-0.636968	0.141528
8.03939	-0.63436	0.139491
8.01942	-0.631731	0.136228
8.01943	-0.631812	0.136798
8.05907	-0.636781	0.13518
8.05909	-0.636747	0.135424
8.05909	-0.636747	0.135424
8.05909	-0.636747	0.135424
8.05909	-0.636747	0.135424
8.09877	-0.641665	0.134166
8.05909	-0.636747	0.135424
8.03924	-0.634276	0.135822
8.05909	-0.636747	0.135424
8.03925	-0.634288	0.136053
8.03925	-0.634288	0.136053
8.01942	-0.631829	0.136682
8.01942	-0.631829	0.136682
8.05909	-0.636747	0.135424
8.03925	-0.634288	0.136053
8.05907	-0.636781	0.13518
8.01936	-0.631911	0.136326
8.059	-0.636867	0.13463
8.05904	-0.636889	0.135833
8.01943	-0.63204	0.139431
8.01931	-0.631985	0.137022
8.05893	-0.636735	0.133983
8.01923	-0.631748	0.134569
8.05882	-0.63664	0.131325
8.01915	-0.631793	0.132923
8.01913	-0.631828	0.132681
8.05864	-0.636743	0.127568
8.05862	-0.636844	0.128478
8.05873	-0.637004	0.131727
8.05873	-0.63707	0.132029
8.01908	-0.632129	0.133645
8.05875	-0.637047	0.132352
8.03894	-0.634606	0.133593
8.05877	-0.637062	0.132852
8.01908	-0.632129	0.133645
8.01908	-0.632129	0.133645
8.05875	-0.637047	0.132352
8.01911	-0.632149	0.134491
8.03894	-0.634612	0.133771
8.05877	-0.637061	0.13282
8.03892	-0.634594	0.133189
8.03895	-0.634612	0.133652
8.01907	-0.632166	0.133614
8.05843	-0.636731	0.124501
8.05836	-0.636712	0.123071
8.05813	-0.636623	0.118932
8.03854	-0.634409	0.126277
8.07838	-0.63956	0.129029
8.05792	-0.636637	0.116407
8.07758	-0.639102	0.112506
8.05774	-0.636633	0.112969
8.11254	-0.141353	0.249272
8.11255	-0.141368	0.249398
8.11253	-0.141354	0.248934
8.07255	-0.140249	0.249308
8.08253	-0.140553	0.2487
8.08256	-0.140556	0.249872
8.08255	-0.140526	0.249609
8.07255	-0.140293	0.249444
8.11253	-0.141322	0.248997
8.07256	-0.140271	0.249902
8.08255	-0.140525	0.249607
8.08255	-0.140531	0.249655
8.08255	-0.140504	0.249422
8.08255	-0.140514	0.249505
8.07251	-0.14028	0.24791
8.11246	-0.141277	0.247121
8.07258	-0.140143	0.252073
8.07254	-0.140039	0.249904
8.08252	-0.140158	0.249107
8.0825	-0.140316	0.248169
8.0725	-0.140044	0.247875
8.11247	-0.141182	0.247007
8.07249	-0.140093	0.247589
8.07247	-0.140044	0.246786
8.08248	-0.140352	0.247222
8.11246	-0.141133	0.2462
8.08247	-0.140316	0.246639
8.07249	-0.140084	0.247445
8.11246	-0.141133	0.2462
8.07247	-0.140044	0.246786
8.11246	-0.141133	0.2462
8.07247	-0.140044	0.246786
8.07241	-0.140044	0.244329
8.08243	-0.140412	0.245291
8.07235	-0.140463	0.242536
8.07234	-0.140555	0.24214
8.08236	-0.140797	0.242742
8.11235	-0.141619	0.24218
8.08237	-0.140779	0.243008
8.07238	-0.140485	0.243446
8.08239	-0.1407	0.243729
8.0724	-0.140427	0.243879
8.08239	-0.1407	0.243729
8.0724	-0.140427	0.243879
8.0724	-0.140427	0.243879
8.08239	-0.1407	0.243729
