-8.92442e-05	-0.000344228	0.422675
0	0	0.422825
8.8887e-05	0.000284354	0.422675
0	0	0.422825
1.26588e-07	0.00062932	0.423126
0	0	0.422825
8.8887e-05	0.000284354	0.422675
-8.88509e-05	0.000342711	0.422675
-8.88509e-05	0.000342711	0.422675
0	0	0.422825
-8.92442e-05	-0.000344228	0.422675
3.93326e-07	0.000686938	0.422826
3.61679e-08	0.000627065	0.422525
0.000355824	0.00119501	0.421925
0.000177779	0.000568723	0.422525
-8.88509e-05	0.000342711	0.422675
3.61679e-08	0.000627065	0.422525
0	0	0.422825
-8.88509e-05	0.000342711	0.422675
3.61679e-08	0.000627065	0.422525
0	0	0.422825
0	0	0.422825
-8.88509e-05	0.000342711	0.422675
0	0	0.422825
-8.88509e-05	0.000342711	0.422675
3.61679e-08	0.000627065	0.422525
-8.88509e-05	0.000342711	0.422675
8.8887e-05	0.000284354	0.422675
0	0	0.422825
-8.88509e-05	0.000342711	0.422675
3.93326e-07	0.000686938	0.422826
0.000178131	0.000628582	0.422826
-0.000178095	-1.51711e-06	0.422525
-8.88509e-05	0.000342711	0.422675
-0.000178095	-1.51711e-06	0.422525
8.92442e-05	0.000344228	0.422976
-0.000177968	0.000627802	0.422826
-8.88509e-05	0.000342711	0.422675
3.61679e-08	0.000627065	0.422525
-8.88509e-05	0.000342711	0.422675
8.8887e-05	0.000284354	0.422675
-8.88238e-05	0.00096981	0.422375
-3.57161e-07	-5.98733e-05	0.422525
8.8887e-05	0.000284354	0.422675
3.93326e-07	0.000686938	0.422826
0	0	0.422825
-8.90815e-05	0.000912157	0.422676
8.8887e-05	0.000284354	0.422675
8.8887e-05	0.000284354	0.422675
0	0	0.422825
0.000178371	5.91068e-05	0.422826
0.000178131	0.000628582	0.422826
-8.98184e-05	0.000269335	0.418769
-0.000267823	0.000270073	0.419069
-0.000267434	0.000957029	0.41907
-8.94296e-05	0.000956291	0.41877
-0.000178579	0.000614301	0.41922
-8.94612e-05	0.000329209	0.41907
-5.74165e-07	0.000613563	0.41892
-8.97189e-05	0.000271555	0.41937
-8.98184e-05	0.000269335	0.418769
0	0	0.422825
0	0	0.422825
-8.88509e-05	0.000342711	0.422675
-0.000177968	0.000627802	0.422826
3.61679e-08	0.000627065	0.422525
0.000178131	0.000628582	0.422826
-8.88509e-05	0.000342711	0.422675
-0.000177968	0.000627802	0.422826
3.61679e-08	0.000627065	0.422525
0.000356421	0.00199055	0.419522
3.93326e-07	0.000686938	0.422826
3.61679e-08	0.000627065	0.422525
-8.88509e-05	0.000342711	0.422675
8.92804e-05	0.000971293	0.422676
2.75776e-07	5.75897e-05	0.422525
3.61679e-08	0.000627065	0.422525
-8.88509e-05	0.000342711	0.422675
3.61679e-08	0.000627065	0.422525
2.75776e-07	5.75897e-05	0.422525
3.61679e-08	0.000627065	0.422525
-8.88509e-05	0.000342711	0.422675
3.61679e-08	0.000627065	0.422525
0	0	0.422825
-8.88509e-05	0.000342711	0.422675
-8.88509e-05	0.000342711	0.422675
3.93326e-07	0.000686938	0.422826
-0.000177968	0.000627802	0.422826
8.8887e-05	0.000284354	0.422675
2.75776e-07	5.75897e-05	0.422525
3.61679e-08	0.000627065	0.422525
-8.92442e-05	-0.000344228	0.422675
-8.88509e-05	0.000342711	0.422675
-8.88509e-05	0.000342711	0.422675
-0.000177968	0.000627802	0.422826
3.61679e-08	0.000627065	0.422525
0	0	0.422825
3.93326e-07	0.000686938	0.422826
-8.88509e-05	0.000342711	0.422675
-8.88509e-05	0.000342711	0.422675
-0.000177711	0.000685456	0.422525
-8.92442e-05	-0.000344228	0.422675
-8.88509e-05	0.000342711	0.422675
-8.88509e-05	0.000342711	0.422675
-8.88509e-05	0.000342711	0.422675
0	0	0.422825
3.93326e-07	0.000686938	0.422826
-0.000266828	0.000970548	0.422676
-8.88509e-05	0.000342711	0.422675
8.89277e-05	0.000911434	0.422375
-0.000177733	5.83707e-05	0.422825
8.91267e-05	-0.000285121	0.422675
-0.000177711	0.000685456	0.422525
0	0	0.422825
-8.9208e-05	0.000282837	0.422375
3.61679e-08	0.000627065	0.422525
8.8887e-05	0.000284354	0.422675
8.89277e-05	0.000911434	0.422375
-8.88509e-05	0.000342711	0.422675
3.93326e-07	0.000686938	0.422826
-0.000266828	0.000970548	0.422676
-0.000177711	0.000685456	0.422525
0.000178131	0.000628582	0.422826
-8.88509e-05	0.000342711	0.422675
0.000623303	0.000969051	0.421775
3.61679e-08	0.000627065	0.422525
0.000178131	0.000628582	0.422826
-0.000178095	-1.51711e-06	0.422525
-8.88509e-05	0.000342711	0.422675
3.93326e-07	0.000686938	0.422826
8.8887e-05	0.000284354	0.422675
-0.000712683	-6.36871e-05	0.421923
-8.88509e-05	0.000342711	0.422675
-8.88509e-05	0.000342711	0.422675
3.93326e-07	0.000686938	0.422826
-8.88509e-05	0.000342711	0.422675
8.89277e-05	0.000911434	0.422375
2.75776e-07	5.75897e-05	0.422525
-8.88509e-05	0.000342711	0.422675
-8.88509e-05	0.000342711	0.422675
-8.88509e-05	0.000342711	0.422675
3.61679e-08	0.000627065	0.422525
-8.8991e-05	0.000391351	0.419971
-8.88509e-05	0.000342711	0.422675
